User name,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
lupusD,2020-09-04T14:57:31Z,iam.amazonaws.com,ListPolicies,us-east-1,49.37.7.227,console.amazonaws.com,,[],559e7730-9e00-4a8c-9fa4-a38c32720071,1c80643e-24fc-44ce-b4fd-3d9654dfde4d,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:57:23Z,iam.amazonaws.com,ListGroups,us-east-1,49.37.7.227,console.amazonaws.com,,[],1fd922be-56af-4343-bace-bf20597cc6fa,18ea873e-a30c-44c1-82ae-100050ad591c,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:57:22Z,iam.amazonaws.com,ListUsers,us-east-1,49.37.7.227,console.amazonaws.com,,[],c87682f0-7a36-4f56-8587-5e4f4ee29420,435164ee-e90b-47c8-8345-ba12289e878f,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:57:22Z,iam.amazonaws.com,ListUsers,us-east-1,49.37.7.227,console.amazonaws.com,,[],353e12b6-fd29-4d44-8526-7a08cdede9d0,53b8c8ec-c446-4983-8714-4d6b640235f0,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:56:45Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,49.37.7.227,console.amazonaws.com,,[],a9c2aaa7-afa4-4179-ad6d-08857e5bc226,a95e1795-70a5-4595-8d48-9663a96ace2c,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:54:51Z,iam.amazonaws.com,ListGroups,us-east-1,49.37.7.227,console.amazonaws.com,,[],0490d610-7029-4f8d-8c85-dfc0a3e9013e,6259faff-7bd4-4fe9-87c0-efca4e7e3f77,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:54:50Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,49.37.7.227,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",f6a9cfe2-fecf-4b53-87f9-fb51daa17f6c,31d1bb51-babe-4a91-b674-aa29b24fd041,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:54:50Z,iam.amazonaws.com,CreateGroup,us-east-1,49.37.7.227,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPATVLOFOLJSVKM4JLY6""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::252023501523:group/Reviewers""}]",520433a5-bbd1-4632-a0c3-8cb136fa91c9,7da4dd84-d000-4eaa-9db5-87d0a37138a9,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:54:33Z,iam.amazonaws.com,ListPolicies,us-east-1,49.37.7.227,console.amazonaws.com,,[],d5c457d1-572c-4b89-a9c2-64847c3ffba1,deb7413d-2479-438b-8a9a-79e26ecab173,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:54:18Z,iam.amazonaws.com,ListPolicies,us-east-1,49.37.7.227,console.amazonaws.com,,[],48e09274-dfe3-41a1-81df-1f46cf6086e5,0d3e2de9-cf0c-4c53-b6b3-8e02860b2cf6,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:54:04Z,iam.amazonaws.com,ListGroups,us-east-1,49.37.7.227,console.amazonaws.com,,[],7f874a40-ce11-4be4-9071-79274888316e,b86fe356-ff31-4f84-81f3-77591fc4e78b,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:54:03Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,49.37.7.227,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailReadOnlyAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",a19b1c4a-9293-4b3e-b297-c38502eaf55f,eb7d6b72-a108-4d4f-b862-e7702875ccbd,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:54:03Z,iam.amazonaws.com,CreateGroup,us-east-1,49.37.7.227,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::252023501523:group/CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPATVLOFOLJ64P536C75""}]",982f14e6-43eb-4d90-b2ea-b24e38c56645,f0733323-46c4-4852-a62b-0ad2827e75ed,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:54:03Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,49.37.7.227,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailFullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",9830aad1-81f7-49a0-b603-eb7124d195f3,f38c7451-f157-431a-ade0-7f71936faf2f,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:53:41Z,iam.amazonaws.com,ListPolicies,us-east-1,49.37.7.227,console.amazonaws.com,,[],90dfe356-3c91-41d3-8d27-155d6d374071,d9e8cda4-21e8-429b-ae6b-6445ed1d518d,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:53:04Z,iam.amazonaws.com,ListGroups,us-east-1,49.37.7.227,console.amazonaws.com,,[],5711ffaf-4491-4780-94df-62e42357eb89,2dfe8e8d-3d41-47ef-8e9d-94a811c5654d,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:52:11Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,49.37.7.227,console.amazonaws.com,,[],27c98076-b35a-467d-a7ec-09fbbf1e9f2e,4bb462c3-ea3a-48c0-a479-84957f2f18c0,,AwsApiCall,252023501523,
